Name: CCTV-2 财经, URL: https://fmbox.cc/%E5%85%AC%E4%BC%97%E5%8F%B7%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/tv/douyu.php?id=cctv2hd8m$订阅源, Date: None, Resolution: None, Response Time: 1735 ms
Name: CCTV-2 财经, URL: http://kxrj.site:1333/86/mg.php?id=cctv2$订阅源, Date: None, Resolution: None, Response Time: 3879 ms
Name: CCTV-2 财经, URL: http://58.220.219.14:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6451 ms
Name: CCTV-2 财经, URL: http://222.128.86.76:8133/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 1431 ms
Name: CCTV-2 财经, URL: http://171.104.198.123:8181/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6677 ms
Name: CCTV-2 财经, URL: http://123.113.189.90:8001/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 3316 ms
Name: CCTV-2 财经, URL: http://125.94.180.231:8686/udp/239.77.1.158:5146$订阅源, Date: None, Resolution: None, Response Time: 1507 ms
Name: CCTV-2 财经, URL: http://120.6.209.42:8866/udp/239.253.92.190:6065$订阅源, Date: None, Resolution: None, Response Time: 2791 ms
Name: CCTV-2 财经, URL: http://115.48.63.151:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5890 ms
Name: CCTV-2 财经, URL: http://175.146.122.104:8888/udp/232.0.0.135:1234$订阅源, Date: None, Resolution: None, Response Time: 1138 ms
Name: CCTV-2 财经, URL: http://115.171.216.246:4000/udp/225.1.8.102:8004$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-2 财经, URL: http://114.243.98.12:8888/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 2207 ms
Name: CCTV-2 财经, URL: http://114.254.81.231:2222/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 2384 ms
Name: CCTV-2 财经, URL: http://114.244.233.134:7088/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 1211 ms
Name: CCTV-2 财经, URL: http://115.171.216.246:4000/udp/225.1.8.2:8084$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-2 财经, URL: http://175.173.198.22:9020/udp/232.0.0.135:1234$订阅源, Date: None, Resolution: None, Response Time: 2876 ms
Name: CCTV-2 财经, URL: http://221.222.162.206:8888/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 2384 ms
Name: CCTV-2 财经, URL: http://171.104.194.43:8181/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3470 ms
Name: CCTV-2 财经, URL: http://60.26.2.29:7000/udp/225.1.1.133:5002$订阅源, Date: None, Resolution: None, Response Time: 1020 ms
Name: CCTV-2 财经, URL: http://124.230.56.27:55555/udp/239.76.253.152:9000$订阅源, Date: None, Resolution: None, Response Time: 3300 ms
Name: CCTV-2 财经, URL: http://114.254.82.176:2222/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 2190 ms
Name: CCTV-2 财经, URL: http://121.29.91.210:7077/udp/239.253.92.190:6065$订阅源, Date: None, Resolution: None, Response Time: 2318 ms
Name: CCTV-2 财经, URL: http://114.254.93.146:2222/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 1112 ms
Name: CCTV-2 财经, URL: http://36.40.237.240:9999/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3202 ms
Name: CCTV-2 财经, URL: http://223.166.234.215:7777/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3353 ms
Name: CCTV-2 财经, URL: http://114.244.237.230:7088/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 2293 ms
Name: CCTV-2 财经, URL: http://61.136.67.238:50085/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3335 ms
Name: CCTV-2 财经, URL: http://114.243.102.173:8888/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 5201 ms
Name: CCTV-2 财经, URL: http://123.112.19.67:8012/rtp/239.3.1.60:8084$组播源, Date: None, Resolution: None, Response Time: 2361 ms
Name: CCTV-2 财经, URL: http://101.20.43.127:555/udp/239.253.92.190:6065$订阅源, Date: None, Resolution: None, Response Time: 2412 ms
Name: CCTV-2 财经, URL: http://221.213.69.82:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2810 ms
Name: CCTV-2 财经, URL: http://123.138.22.30:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3463 ms
Name: CCTV-2 财经, URL: http://115.48.63.106:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6111 ms
Name: CCTV-2 财经, URL: http://114.254.85.102:8888/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 1554 ms
Name: CCTV-2 财经, URL: http://114.243.102.150:8888/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 4152 ms
Name: CCTV-2 财经, URL: http://223.166.234.114:7777/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2235 ms
Name: CCTV-2 财经, URL: http://175.173.198.22:9009/udp/232.0.0.135:1234$订阅源, Date: None, Resolution: None, Response Time: 1646 ms
Name: CCTV-2 财经, URL: http://119.125.134.206:9902/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3456 ms
Name: CCTV-2 财经, URL: http://124.231.215.142:9999/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3093 ms
Name: CCTV-2 财经, URL: http://60.10.106.114:555/udp/239.253.92.190:6065$订阅源, Date: None, Resolution: None, Response Time: 969 ms
Name: CCTV-2 财经, URL: http://124.230.56.119:55555/udp/239.76.253.152:9000$订阅源, Date: None, Resolution: None, Response Time: 1362 ms
Name: CCTV-2 财经, URL: http://175.173.198.22:9001/udp/232.0.0.135:1234$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CCTV-2 财经, URL: http://111.196.12.108:7088/udp/239.3.1.60:8084$订阅源, Date: None, Resolution: None, Response Time: 1695 ms
Name: CCTV-2 财经, URL: http://175.173.198.22:9010/udp/232.0.0.135:1234$订阅源, Date: None, Resolution: None, Response Time: 2160 ms
Name: CCTV-2 财经, URL: http://1.203.184.45:4000/udp/225.1.8.2:8084$订阅源, Date: None, Resolution: None, Response Time: 1188 ms
Name: CCTV-3 综艺, URL: http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3769 ms
Name: CCTV-3 综艺, URL: http://120.234.5.29:6000/udp/239.20.0.28:3292$订阅源, Date: None, Resolution: None, Response Time: 3680 ms
Name: CCTV-3 综艺, URL: http://219.128.121.202:59901/tsfile/live/0003_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1919 ms
Name: CCTV-3 综艺, URL: http://222.129.139.91:8888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1846 ms
Name: CCTV-3 综艺, URL: http://218.3.138.25:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2061 ms
Name: CCTV-3 综艺, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv3$订阅源, Date: None, Resolution: None, Response Time: 2037 ms
Name: CCTV-3 综艺, URL: http://120.76.248.139/live/bfgd/4200000062.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2206 ms
Name: CCTV-3 综艺, URL: http://59.48.75.130:3052/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3680 ms
Name: CCTV-3 综艺, URL: http://221.221.167.14:8888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 2640 ms
Name: CCTV-3 综艺, URL: http://wouu.net:9977/udp/239.93.1.11:2223$订阅源, Date: None, Resolution: None, Response Time: 3438 ms
Name: CCTV-3 综艺, URL: http://42.49.148.233:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2047 ms
Name: CCTV-3 综艺, URL: http://123.118.159.0:8686/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1235 ms
Name: CCTV-3 综艺, URL: http://218.13.170.98:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3219 ms
Name: CCTV-3 综艺, URL: http://114.252.235.176:8000/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1182 ms
Name: CCTV-3 综艺, URL: http://223.166.234.149:7777/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2525 ms
Name: CCTV-3 综艺, URL: http://60.255.240.247:8090/live/CCTV-3H265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3940 ms
Name: CCTV-3 综艺, URL: http://27.11.254.67:8002/udp/225.0.4.142:7980$订阅源, Date: None, Resolution: None, Response Time: 2183 ms
Name: CCTV-3 综艺, URL: http://60.12.183.46:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 5082 ms
Name: CCTV-3 综艺, URL: http://www.furymax.top:85/rtp/239.69.1.122:10370$组播源, Date: None, Resolution: None, Response Time: 2851 ms
Name: CCTV-3 综艺, URL: http://123.113.249.203:8888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1180 ms
Name: CCTV-3 综艺, URL: http://221.221.162.225:8888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 2353 ms
Name: CCTV-3 综艺, URL: http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3712 ms
Name: CCTV-3 综艺, URL: http://182.92.109.190:1668/72/72.php?id=cctv3$订阅源, Date: None, Resolution: None, Response Time: 4643 ms
Name: CCTV-3 综艺, URL: http://116.117.104.29:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2270 ms
Name: CCTV-3 综艺, URL: https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2605 ms
Name: CCTV-3 综艺, URL: http://112.101.78.50:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3603 ms
Name: CCTV-3 综艺, URL: http://ha.xushining.com:50000/udp/225.1.1.158:5002$订阅源, Date: None, Resolution: None, Response Time: 2260 ms
Name: CCTV-3 综艺, URL: http://z.b.bkpcp.top/m.php?id=cctv3$订阅源, Date: None, Resolution: None, Response Time: 5391 ms
Name: CCTV-3 综艺, URL: http://58.216.229.130:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2336 ms
Name: CCTV-3 综艺, URL: http://60.2.190.206:4000/udp/239.253.92.191:6057$订阅源, Date: None, Resolution: None, Response Time: 1459 ms
Name: CCTV-3 综艺, URL: http://223.241.247.214:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2256 ms
Name: CCTV-3 综艺, URL: http://58.221.214.82:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2901 ms
Name: CCTV-3 综艺, URL: http://60.210.100.54:352/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2313 ms
Name: CCTV-3 综艺, URL: http://101.23.216.69:8090/hls/11/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2909 ms
Name: CCTV-3 综艺, URL: http://111.14.181.15:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2916 ms
Name: CCTV-3 综艺, URL: http://101.72.127.38:808/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2114 ms
Name: CCTV-3 综艺, URL: http://110.52.244.53:9003//hls/3/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1966 ms
Name: CCTV-3 综艺, URL: http://218.89.240.144:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2957 ms
Name: CCTV-3 综艺, URL: http://123.113.189.90:8001/rtp/239.3.1.172:8001$组播源, Date: None, Resolution: None, Response Time: 3316 ms
Name: CCTV-3 综艺, URL: http://123.7.110.43:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2123 ms
Name: CCTV-3 综艺, URL: http://113.57.93.165:9900/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2073 ms
Name: CCTV-3 综艺, URL: http://223.12.13.231:8082/udp/239.1.1.9:8009$订阅源, Date: None, Resolution: None, Response Time: 1999 ms
Name: CCTV-3 综艺, URL: http://123.129.70.178:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3712 ms
Name: CCTV-3 综艺, URL: http://183.130.30.174:8808/rtp/233.50.201.196:5140$组播源, Date: None, Resolution: None, Response Time: 2609 ms
Name: CCTV-3 综艺, URL: http://114.252.238.87:8000/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1087 ms
Name: CCTV-3 综艺, URL: http://60.7.56.33:4000/rtp/239.253.92.191:6057$组播源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-3 综艺, URL: http://zisong2014.oicp.net:4022/udp/225.1.1.158:5002$订阅源, Date: None, Resolution: None, Response Time: 5898 ms
Name: CCTV-3 综艺, URL: http://60.255.240.247:8090/live/CCTV-3H265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3940 ms
Name: CCTV-3 综艺, URL: http://221.221.162.225:8888/rtp/239.3.1.172:8001$组播源, Date: None, Resolution: None, Response Time: 2353 ms
Name: CCTV-3 综艺, URL: http://116.226.15.172:9999/udp/239.45.1.68:5140$订阅源, Date: None, Resolution: None, Response Time: 2750 ms
Name: CCTV-3 综艺, URL: http://202.100.46.58:9901/tsfile/live/1002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2520 ms
Name: CCTV-3 综艺, URL: http://121.33.239.242:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3998 ms
Name: CCTV-3 综艺, URL: http://222.129.139.229:8888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1736 ms
Name: CCTV-3 综艺, URL: http://123.113.237.160:8888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 2018 ms
Name: CCTV-3 综艺, URL: http://223.166.234.19:7777/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1716 ms
Name: CCTV-3 综艺, URL: http://111.196.129.152:20000/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1372 ms
Name: CCTV-3 综艺, URL: http://119.36.148.115:59901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3541 ms
Name: CCTV-3 综艺, URL: http://58.17.48.228:808/hls/3/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1860 ms
Name: CCTV-3 综艺, URL: http://60.7.56.33:4000/udp/239.253.92.191:6057$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-3 综艺, URL: http://221.221.167.14:8888/rtp/239.3.1.172:8001$组播源, Date: None, Resolution: None, Response Time: 2640 ms
Name: CCTV-3 综艺, URL: http://111.9.163.109:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2723 ms
Name: CCTV-3 综艺, URL: http://116.117.104.39:8096/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5891 ms
Name: CCTV-3 综艺, URL: http://111.199.234.10:18888/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1012 ms
Name: CCTV-3 综艺, URL: http://123.113.187.204:8000/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1212 ms
Name: CCTV-3 综艺, URL: http://113.140.86.162:8009/hls/3/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: CCTV-3 综艺, URL: http://112.102.217.173:9003//hls/15/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2310 ms
Name: CCTV-3 综艺, URL: http://220.164.192.48:50085/tsfile/live/0004_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2351 ms
Name: CCTV-3 综艺, URL: http://1732e975z9.zicp.fun:8082/hls/3/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3660 ms
Name: CCTV-3 综艺, URL: http://120.87.97.246:8114/GD.m3u8?Authinfo=3UIdt2abayxf8rFfx3%2Fqx2Bv9bdvvKMmZZSTEIXEacdRKCUHRwvwJrZjWhxtQwvd&Fsv_cid=4296&FvSeid=69653455&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-3-CQ$订阅源, Date: None, Resolution: None, Response Time: 2214 ms
Name: CCTV-3 综艺, URL: http://120.0.52.162:8086/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1779 ms
Name: CCTV-3 综艺, URL: http://123.117.237.15:8680/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 1186 ms
Name: CCTV-3 综艺, URL: http://mom.cloudns.be:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3972 ms
Name: CCTV-3 综艺, URL: http://183.3.134.56:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2231 ms
Name: CCTV-3 综艺, URL: https://fmbox.cc/%E5%85%AC%E4%BC%97%E5%8F%B7%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/tv/douyu.php?id=cctv38m$订阅源, Date: None, Resolution: None, Response Time: 1735 ms
Name: CCTV-3 综艺, URL: http://120.0.52.238:8086/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1871 ms
Name: CCTV-3 综艺, URL: http://58.220.219.14:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6451 ms
Name: CCTV-3 综艺, URL: http://kxrj.site:1333/86/mg.php?id=cctv3$订阅源, Date: None, Resolution: None, Response Time: 3879 ms
Name: CCTV-3 综艺, URL: http://124.231.215.142:9999/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3093 ms
Name: CCTV-3 综艺, URL: http://123.138.22.30:9901/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3463 ms
Name: CCTV-3 综艺, URL: http://115.171.216.246:4000/udp/225.1.8.92:8000$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-3 综艺, URL: http://175.173.198.22:9009/udp/232.0.0.170:1234$订阅源, Date: None, Resolution: None, Response Time: 1646 ms
Name: CCTV-3 综艺, URL: http://114.254.82.176:2222/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 2190 ms
Name: CCTV-3 综艺, URL: http://121.29.91.210:7077/udp/239.253.92.191:6057$订阅源, Date: None, Resolution: None, Response Time: 2318 ms
Name: CCTV-3 综艺, URL: http://123.113.189.90:8001/udp/239.3.1.172:8001$订阅源, Date: None, Resolution: None, Response Time: 3316 ms
Name: CCTV-3 综艺, URL: http://1.203.184.45:4000/udp/225.1.8.88:8000$订阅源, Date: None, Resolution: None, Response Time: 1188 ms
Name: CCTV-3 综艺, URL: http://36.40.237.240:9999/tsfile/live/0003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3202 ms
